,Datetime,Text,Username,Lokasi
477,2023-03-02 02:59:44+00:00,@BuzzerRonaldo @ARSIPAJA @ridwankamil wakakaka,kurniagung92,semarang-surakarta
478,2023-03-02 02:59:03+00:00,"@humasjabar @ridwankamil @ESDMJabar Polusi na euwueh, ngan angger wee maceeeetttt..... https://t.co/rr8BcuH5iV",PineksoRoyi1,
479,2023-03-02 02:58:10+00:00,@Outstandjing @ridwankamil Hal2 surgawi lebih penting ketimbang hal2 duniawi 🙏,evildance_,
480,2023-03-02 02:56:24+00:00,@humasjabar @zenibayusukma @ridwankamil @ESDMJabar diapus dong 🤡🤡🤡,derryhadian,
481,2023-03-02 02:56:17+00:00,@evildance_ @ridwankamil 😅,Outstandjing,Little castle
482,2023-03-02 02:56:04+00:00,@angga_ramdhana @ridwankamil 🙄,Outstandjing,Little castle
483,2023-03-02 02:55:52+00:00,"@ny1nyun @jokowi @SBYudhoyono @AgusYudhoyono @aniesbaswedan @ganjarpranowo @ridwankamil @gibran_tweet @KSPgoid @berjayanews @DPR_RI @mprgoid @MPRnews @SetjenDPDRI @DPRD Hal yg sama jg terjadi di daerah saya. Jalan rusak, Krn sering dilalui truk2 tmbang yg hilir mudik untuk mngeruk batu kapur. Sdh bbrp kali mngingatkn, menegur, protes, dsb, tapi tetap tak dihiraukan. Pembelaan mrk adlh untuk mmbuka lpngn pekerjaan bg wrg &amp; mnambah pmasukan daerah",haneena81ah,
484,2023-03-02 02:55:34+00:00,@innercorn Heran gw kok kang @ridwankamil seolah gak push soal public transport ya ?,PineksoRoyi1,
485,2023-03-02 02:55:01+00:00,@Serenadhe @humasjabar @zenibayusukma @ridwankamil @ESDMJabar Asline apa?,MakanMasak,Surabaya
486,2023-03-02 02:54:34+00:00,"سمو سيدي حاكم جاوا الغربية رضوان کامل @ridwankamil خلال لقائه برؤساء مجالس الإدارة والرؤساء التنفيذيين لعدد من شركات القطاع الخاص الجاوا الغربية خلال حفل الإعلان عن الحزمة الأولى من مشاريع الشركات الكبرى #شريك.

 #ولي_العهد https://t.co/fApcnF7xkC",Motekar72,West Java
487,2023-03-02 02:54:23+00:00,@CincinNeptuns @txtdaribandung @komedigelaap ... @ridwankamil,xpokcay, West
488,2023-03-02 02:54:15+00:00,"Dadang mengatakan, untuk masalah keinginan membangun Flyover sudah ada kata sepakat. Dan akan dilanjutkan oleh Tim Akselerasi Cekungan Bandung Raya.

Editor : Yayan
#jabarekspres #pembangunan #flyover #ridwankamil #GubenurJawaBarat #dadangsupriatna #jawabarat #bojongsoang",jabarekspres,"Jawa Barat, Indonesia"
489,2023-03-02 02:54:01+00:00,@terehliyeur @humasjabar @ridwankamil @ESDMJabar sugan teh,farisisrasyad,
490,2023-03-02 02:52:31+00:00,@humasjabar @ridwankamil @ESDMJabar Ada aplikasi lewat internet/wifi ngak?. Jangan2 lg d jalan ada shutdown maaf kepo kurang info😝,nuraenii_n,noeny craft 
491,2023-03-02 02:51:58+00:00,@farisisrasyad @humasjabar @ridwankamil @ESDMJabar wios abdi nu lepat https://t.co/pAFTEWxX7j,terehliyeur,Madripoor
492,2023-03-02 02:51:35+00:00,"Mari kita saksikan berita viral bersama, Wargi!✨🤩

Powered by Eclip @biroadpimjabar 
.

#BeritaViral #Viral #LuckyHakim #MarufAmin #Wapres #Kertajati #Bandara #Apim #AdpimJabar #JabarJuara #JabarJuaraLahirBatin #RidwanKamil #UuRuzhanulUlum #SetiawanWangsaatmaja",biroadpimjabar,"Bandung, Jawa Barat"
493,2023-03-02 02:51:33+00:00,"⭐️BERITA VIRAL SEPEKAN ⭐️

Mundurnya Lucky Hakim dari jabatan Wakil Bupati Indramayu, kehadiran Bapak Wapres di Cianjur, hingga siapnya Bandara Kertajati melayani keberangkatan Haji 2023 menjadi berta viral minggu ini!🙌🏻
.

@ridwankamil @PaUuRuzhanul @SWangsaatmaja https://t.co/WwBvCBDxW1",biroadpimjabar,"Bandung, Jawa Barat"
494,2023-03-02 02:50:48+00:00,"@haloriungbdg @PRFMnews @InfoMrRaya @ibrbandungraya @sekitarbandung_ @humasprovjabar &amp;  Kang @ridwankamil ini gmana, Bandung makin mengerikan kalau malam hari??",mahardi_yana,
495,2023-03-02 02:50:41+00:00,@belindch @humasjabar @zenibayusukma @ridwankamil @ESDMJabar Notifnya jebol nganti dibusek 😭😭🤣🤣🤣 https://t.co/odYyD0NpbD,Serenadhe,diujung bunga pohon jati 
496,2023-03-02 02:50:21+00:00,@humasjabar @ridwankamil @ESDMJabar Cupu tweetnya didelete. https://t.co/cr4tBxSbD6,ssd0027,
497,2023-03-02 02:49:50+00:00,@convomf @ridwankamil @txtdaribandung @infobdg,habibhf,bandung
498,2023-03-02 02:49:12+00:00,@humasjabar @ridwankamil @ESDMJabar https://t.co/2fLj5to43g,Qodridio,yogyakarta
499,2023-03-02 02:48:39+00:00,@rizkirinardi @kangyanamulyana @ridwankamil Ku goblog goblog na jelema,anggaprayogie99,ibu kota korsel mantap seoul👌
500,2023-03-02 02:48:29+00:00,@convomf @ridwankamil pak tolong di bantu yah,habibhf,bandung
501,2023-03-02 02:48:16+00:00,@anggaprayogie99 @kangyanamulyana @ridwankamil Dekeut imah urang ieu 🤦🏼‍♂️,rizkirinardi,
